"trade_id","expert","cell_id","symbol","broker","cost_model","entry_time_utc","exit_time_utc","direction","entry_price","stop_loss","take_profit","exit_price","net_pnl","r_multiple","setup_reason_code","chart_context_start_utc","chart_context_end_utc","manual_failure_class","manual_notes","reviewer","reviewed_at_utc"
"breakout_retest-cell1-968","breakout_retest","1","XAUUSD","capital_com","best_case","2016-06-02T12:00:00+00:00","2016-06-02T12:10:00+00:00","LONG","1216.8","1215.7037156894442","1218.4444264658337","1215.7037156894442","-156.7686564094797","-0.9932698074768128","stop_triggered","2016-06-02T08:00:00+00:00","2016-06-02T13:10:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell1-1479","breakout_retest","1","XAUUSD","capital_com","best_case","2016-08-18T05:50:00+00:00","2016-08-18T06:15:00+00:00","LONG","1353.2","1352.4672600531574","1354.299109920264","1352.4672600531574","-319.47461682341054","-0.9982928899786824","stop_triggered","2016-08-18T01:50:00+00:00","2016-08-18T07:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell1-1725","breakout_retest","1","XAUUSD","capital_com","best_case","2016-09-23T06:35:00+00:00","2016-09-23T06:40:00+00:00","LONG","1335.08","1334.7092174470663","1335.6361738294004","1334.7092174470663","-406.37767801526206","-0.9994882051062144","stop_triggered","2016-09-23T02:35:00+00:00","2016-09-23T07:40:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell1-5841","breakout_retest","1","XAUUSD","capital_com","best_case","2018-06-17T22:20:00+00:00","2018-06-17T22:55:00+00:00","SHORT","1279.02","1279.9196839240255","1277.6704741139615","1279.9196839240255","-20073.747712858447","-0.9999738621216104","stop_triggered","2018-06-17T18:20:00+00:00","2018-06-17T23:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell1-6123","breakout_retest","1","XAUUSD","capital_com","best_case","2018-07-23T20:40:00+00:00","2018-07-23T22:10:00+00:00","SHORT","1224.34","1224.7029146992274","1223.7956279511586","1224.7029146992274","-25377.173258184328","-0.9999890819264334","stop_triggered","2018-07-23T16:40:00+00:00","2018-07-23T23:10:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-107","breakout_retest","2","XAUUSD","capital_com","median","2016-01-20T10:00:00+00:00","2016-01-20T10:30:00+00:00","LONG","1094.59","1094.093111098579","1095.3353333521318","1094.093111098579","-58.13600146628551","-0.997059864104792","stop_triggered","2016-01-20T06:00:00+00:00","2016-01-20T11:30:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-139","breakout_retest","2","XAUUSD","capital_com","median","2016-01-26T09:45:00+00:00","2016-01-26T09:55:00+00:00","LONG","1114.61","1113.9501820696548","1115.5997268955175","1113.9501820696548","-59.38361373105637","-0.9915216278801952","stop_triggered","2016-01-26T05:45:00+00:00","2016-01-26T10:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-1111","breakout_retest","2","XAUUSD","capital_com","median","2016-06-22T12:25:00+00:00","2016-06-22T12:50:00+00:00","LONG","1267.74","1266.6940087040696","1269.3089869438957","1266.6940087040696","-188.27843326747825","-0.994881329563598","stop_triggered","2016-06-22T08:25:00+00:00","2016-06-22T13:50:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-1229","breakout_retest","2","XAUUSD","capital_com","median","2016-07-08T05:55:00+00:00","2016-07-08T06:55:00+00:00","LONG","1357.55","1356.5847094645517","1358.9979358031724","1356.5847094645517","-223.9474042239999","-0.999461070238522","stop_triggered","2016-07-08T01:55:00+00:00","2016-07-08T07:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-1281","breakout_retest","2","XAUUSD","capital_com","median","2016-07-18T12:00:00+00:00","2016-07-18T12:05:00+00:00","SHORT","1325.16","1325.9235475543092","1324.0146786685364","1325.9235475543092","-263.42390623662936","-0.998394663718106","stop_triggered","2016-07-18T08:00:00+00:00","2016-07-18T13:05:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-4249","breakout_retest","2","XAUUSD","capital_com","median","2017-10-04T20:45:00+00:00","2017-10-04T23:55:00+00:00","LONG","1274.81","1273.661776385679","1276.532335421481","1273.661776385679","-3823.5846356884","-0.9997667291198128","stop_triggered","2017-10-04T16:45:00+00:00","2017-10-05T00:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-4717","breakout_retest","2","XAUUSD","capital_com","median","2017-12-27T03:25:00+00:00","2017-12-27T03:40:00+00:00","SHORT","1281.48","1281.743099721993","1281.0853504170104","1281.743099721993","-5499.310389098893","-0.999955461182416","stop_triggered","2017-12-26T23:25:00+00:00","2017-12-27T04:40:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-4838","breakout_retest","2","XAUUSD","capital_com","median","2018-01-17T06:00:00+00:00","2018-01-17T07:15:00+00:00","SHORT","1333.27","1335.3077973561517","1330.2133039657724","1335.3077973561517","-6834.772332532847","-0.9999075328624698","stop_triggered","2018-01-17T02:00:00+00:00","2018-01-17T08:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell2-6634","breakout_retest","2","XAUUSD","capital_com","median","2018-09-30T23:00:00+00:00","2018-09-30T23:15:00+00:00","SHORT","1191.64","1191.83673599072","1191.3448960139203","1191.83673599072","-47276.052041960014","-0.9999959289035624","stop_triggered","2018-09-30T19:00:00+00:00","2018-10-01T00:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-305","breakout_retest","3","XAUUSD","capital_com","p95","2016-02-22T14:55:00+00:00","2016-02-22T15:15:00+00:00","LONG","1212.25","1209.3476604170933","1216.55350937436","1209.3276604170933","-61.36913124104103","-0.966749255964198","stop_triggered","2016-02-22T10:55:00+00:00","2016-02-22T16:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-380","breakout_retest","3","XAUUSD","capital_com","p95","2016-03-03T05:10:00+00:00","2016-03-03T05:15:00+00:00","LONG","1239.55","1238.7261413529409","1240.7357879705887","1238.706141352941","-69.19640905884215","-1.016178172016174","stop_triggered","2016-03-03T01:10:00+00:00","2016-03-03T06:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-710","breakout_retest","3","XAUUSD","capital_com","p95","2016-04-27T18:30:00+00:00","2016-04-27T18:45:00+00:00","SHORT","1244.06","1249.227768193478","1236.358347709783","1249.247768193478","-88.19205928912515","-0.9699787977326992","stop_triggered","2016-04-27T14:30:00+00:00","2016-04-27T19:45:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-2060","breakout_retest","3","XAUUSD","capital_com","p95","2016-11-15T06:15:00+00:00","2016-11-15T07:00:00+00:00","LONG","1227.14","1225.4164153197896","1229.6753770203154","1225.3964153197896","-359.17844412330805","-1.009520223005363","stop_triggered","2016-11-15T02:15:00+00:00","2016-11-15T08:00:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-2470","breakout_retest","3","XAUUSD","capital_com","p95","2017-01-18T07:05:00+00:00","2017-01-18T07:10:00+00:00","SHORT","1211.0","1211.8627315415767","1209.7559026876347","1211.8827315415767","-418.4147507073708","-1.0221498581607291","stop_triggered","2017-01-18T03:05:00+00:00","2017-01-18T08:10:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-2964","breakout_retest","3","XAUUSD","capital_com","p95","2017-03-30T04:30:00+00:00","2017-03-30T04:45:00+00:00","LONG","1249.93","1249.656750346153","1250.2898744807703","1249.6367503461531","-695.2949292705609","-1.0727616474881423","stop_triggered","2017-03-30T00:30:00+00:00","2017-03-30T05:45:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-4137","breakout_retest","3","XAUUSD","capital_com","p95","2017-09-20T13:30:00+00:00","2017-09-20T13:40:00+00:00","LONG","1312.13","1311.52703799071","1312.9844430139349","1311.5070379907102","-994.2473668263964","-1.032929050201037","stop_triggered","2017-09-20T09:30:00+00:00","2017-09-20T14:40:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-4430","breakout_retest","3","XAUUSD","capital_com","p95","2017-11-06T10:00:00+00:00","2017-11-06T10:15:00+00:00","LONG","1272.03","1271.2475415426927","1273.153687685961","1271.2275415426927","-1295.9704085511908","-1.02498255932609","stop_triggered","2017-11-06T06:00:00+00:00","2017-11-06T11:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-5107","breakout_retest","3","XAUUSD","capital_com","p95","2018-02-26T16:25:00+00:00","2018-02-26T16:55:00+00:00","SHORT","1330.82","1331.9025178337863","1329.2462232493203","1331.9225178337863","-1965.7892976410635","-1.0179306821208522","stop_triggered","2018-02-26T12:25:00+00:00","2018-02-26T17:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-5695","breakout_retest","3","XAUUSD","capital_com","p95","2018-05-28T07:55:00+00:00","2018-05-28T08:15:00+00:00","LONG","1297.29","1296.7131642470388","1298.105253629442","1296.6931642470388","-3219.332051472548","-1.0344849009236754","stop_triggered","2018-05-28T03:55:00+00:00","2018-05-28T09:15:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-5740","breakout_retest","3","XAUUSD","capital_com","p95","2018-06-01T14:35:00+00:00","2018-06-01T14:55:00+00:00","SHORT","1294.03","1294.9702394705164","1292.6696407942254","1294.9902394705164","-3280.178031284018","-1.0210078574078476","stop_triggered","2018-06-01T10:35:00+00:00","2018-06-01T15:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-6000","breakout_retest","3","XAUUSD","capital_com","p95","2018-07-06T12:15:00+00:00","2018-07-06T12:25:00+00:00","LONG","1254.92","1254.4875957377826","1255.5186063933263","1254.4675957377826","-3645.02114068593","-1.0461520078295592","stop_triggered","2018-07-06T08:15:00+00:00","2018-07-06T13:25:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-6644","breakout_retest","3","XAUUSD","capital_com","p95","2018-10-01T18:20:00+00:00","2018-10-01T18:35:00+00:00","SHORT","1188.41","1188.9604079223564","1187.6343881164655","1188.9804079223563","-5913.418931067276","-1.0362861024249712","stop_triggered","2018-10-01T14:20:00+00:00","2018-10-01T19:35:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell3-6658","breakout_retest","3","XAUUSD","capital_com","p95","2018-10-02T16:20:00+00:00","2018-10-02T16:50:00+00:00","LONG","1204.94","1203.8047618519695","1206.592857222046","1203.7847618519695","-5941.389795321111","-1.0174342338302689","stop_triggered","2018-10-02T12:20:00+00:00","2018-10-02T17:50:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-1143","breakout_retest","4","XAUUSD","pepperstone","best_case","2019-06-20T12:50:00+00:00","2019-06-20T13:35:00+00:00","LONG","1381.89","1380.8024288308802","1383.5213567536798","1380.8024288308802","-180.5368140739006","-0.9973111544246114","stop_triggered","2019-06-20T08:50:00+00:00","2019-06-20T14:35:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-2656","breakout_retest","4","XAUUSD","pepperstone","best_case","2020-02-07T17:40:00+00:00","2020-02-07T17:45:00+00:00","LONG","1569.46","1567.5115853747534","1572.38262193787","1567.5115853747534","-734.5523137179839","-0.998340670719325","stop_triggered","2020-02-07T13:40:00+00:00","2020-02-07T18:45:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-2804","breakout_retest","4","XAUUSD","pepperstone","best_case","2020-03-04T03:15:00+00:00","2020-03-04T03:45:00+00:00","SHORT","1640.78","1643.7493518346605","1636.3259722480095","1643.7493518346605","-881.8974948941095","-0.9993269995683816","stop_triggered","2020-03-03T23:15:00+00:00","2020-03-04T04:45:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-3381","breakout_retest","4","XAUUSD","pepperstone","best_case","2020-06-04T06:55:00+00:00","2020-06-04T07:05:00+00:00","SHORT","1702.97","1703.666806009266","1701.9247909861012","1703.666806009266","-967.1667408610084","-0.999779746233774","stop_triggered","2020-06-04T02:55:00+00:00","2020-06-04T08:05:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-4522","breakout_retest","4","XAUUSD","pepperstone","best_case","2020-11-11T01:10:00+00:00","2020-11-11T01:25:00+00:00","SHORT","1875.0","1878.2443416682777","1870.1334874975837","1878.2443416682777","-2284.0165344674897","-0.9998412923549134","stop_triggered","2020-11-10T21:10:00+00:00","2020-11-11T02:25:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-4898","breakout_retest","4","XAUUSD","pepperstone","best_case","2021-01-13T12:35:00+00:00","2021-01-13T12:55:00+00:00","SHORT","1853.09","1856.1027325484292","1848.570901177356","1856.1027325484292","-3362.2095240473664","-0.9991084390449732","stop_triggered","2021-01-13T08:35:00+00:00","2021-01-13T13:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-5551","breakout_retest","4","XAUUSD","pepperstone","best_case","2021-04-22T14:05:00+00:00","2021-04-22T15:10:00+00:00","LONG","1786.32","1783.574744433284","1790.437883350074","1783.574744433284","-5668.952745268475","-0.9995324989095916","stop_triggered","2021-04-22T10:05:00+00:00","2021-04-22T16:10:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-6328","breakout_retest","4","XAUUSD","pepperstone","best_case","2021-08-24T16:55:00+00:00","2021-08-24T22:55:00+00:00","LONG","1806.44","1803.4963458284456","1810.855481257332","1803.4963458284456","-14650.566811825607","-0.9998041910706916","stop_triggered","2021-08-24T12:55:00+00:00","2021-08-24T23:55:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-6357","breakout_retest","4","XAUUSD","pepperstone","best_case","2021-08-27T17:55:00+00:00","2021-08-27T18:10:00+00:00","LONG","1808.74","1805.626591098339","1813.4101133524916","1805.626591098339","-14900.77500334922","-0.9998004445028124","stop_triggered","2021-08-27T13:55:00+00:00","2021-08-27T19:10:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell4-6486","breakout_retest","4","XAUUSD","pepperstone","best_case","2021-09-15T11:30:00+00:00","2021-09-15T12:50:00+00:00","SHORT","1800.91","1802.2647719904376","1798.877842014344","1802.2647719904376","-17140.57522301505","-0.9999351590689736","stop_triggered","2021-09-15T07:30:00+00:00","2021-09-15T13:50:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
"breakout_retest-cell5-847","breakout_retest","5","XAUUSD","pepperstone","median","2019-05-09T02:45:00+00:00","2019-05-09T03:10:00+00:00","LONG","1281.39","1281.1046753667692","1281.8179869498465","1281.1046753667692","-142.37699198219775","-0.9984685814499517","stop_triggered","2019-05-08T22:45:00+00:00","2019-05-09T04:10:00+00:00","VALID_LOSS","Project owner manual review confirmed this sampled losing trade is a mechanically valid breakout_retest loss with no logic gap. Level, break/retest intent, entry, stop, and target were accepted for Gate 9 scoring.","project_owner","2026-05-21T12:07:22Z"
