status,cell_id,broker,cost_model,symbol,path_index,test_folds,purge_days,train_trade_count,train_profit_factor,train_total_pnl_usd,oos_trade_count,oos_profit_factor,oos_total_pnl_usd,oos_win_rate,source_trade_file
PASS,5,pepperstone,median,XAUUSD,6,1+2,1.0,4762,1.3117133121650424,4900517.55765687,2391,1.1883713931688413,156449.52403068438,0.45545796737766625,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,7,1+3,1.0,4754,1.300449559859843,4565903.608634055,2392,1.3616345794961315,486049.5473312456,0.47324414715719065,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,8,1+4,1.0,4745,1.2767307153235756,3565749.494448133,2392,1.4021252509836988,1435056.2582968178,0.47408026755852845,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,9,1+5,1.0,4759,1.3966702507467224,1988168.6068322498,2391,1.275940602662956,3155021.941522895,0.46633207862818904,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,10,2+3,1.0,4769,1.305988003355518,4537892.515920841,2391,1.2962662402098453,509095.6457209322,0.4604767879548306,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,11,2+4,1.0,4736,1.2828385207331878,3536834.2000739644,2391,1.3697935884203127,1458102.3566865046,0.4613132580510247,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,12,2+5,1.0,4750,1.4230133081202256,1959253.3124580826,2390,1.2691444940771932,3178068.039912581,0.4535564853556485,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,13,3+4,1.0,4754,1.268076230746661,3218320.7252296866,2392,1.4011436414332414,1787702.3799870657,0.4790969899665552,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,14,3+5,1.0,4753,1.3954254040241523,1625405.0173691714,2391,1.2846778693865557,3507668.0632131426,0.4713508992053534,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,5,pepperstone,median,XAUUSD,15,4+5,1.0,4776,1.3016097775513022,603511.3279843447,2391,1.3063811350123327,4456674.774178715,0.4721873693015475,cell_5_breakout_retest_pepperstone_median_trades.csv
PASS,6,pepperstone,p95,XAUUSD,1,0+1,1.0,4777,1.2341059826022394,968871.3564360065,2392,1.2164983295463827,37457.418069553285,0.4807692307692308,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,2,0+2,1.0,4758,1.2404175602840801,964869.04368608,2391,1.1355879322937534,40023.38371266432,0.46800501882057716,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,3,0+3,1.0,4761,1.224514184483352,869260.2082730503,2392,1.310397714368979,134887.14031030345,0.48578595317725753,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,4,0+4,1.0,4752,1.2018477390415896,660583.9781801773,2392,1.3287109517627116,332482.1767440429,0.4866220735785953,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,5,0+5,1.0,4766,1.3039974598813657,510708.8527353385,2391,1.198962460826489,517834.4626163329,0.47887913007109995,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,6,1+2,1.0,4762,1.2423212455896853,955543.9656091153,2391,1.1346747421752188,49279.832370257354,0.45545796737766625,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,7,1+3,1.0,4754,1.2262234161695014,859709.1497456185,2392,1.28526579918096,144143.5889678965,0.47324414715719065,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,8,1+4,1.0,4745,1.2033707581587423,651032.9196527454,2392,1.3157795829788512,341738.6254016359,0.47408026755852845,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,9,1+5,1.0,4759,1.3115674741218344,501157.7942079067,2391,1.1971606964856525,527090.9112739259,0.46633207862818904,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,10,2+3,1.0,4769,1.2322976934106142,855136.2906076154,2391,1.233813173457779,146709.55461100754,0.4604767879548306,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,11,2+4,1.0,4736,1.210085242420622,646408.8357709512,2391,1.2858781420882126,344304.5910447469,0.4613132580510247,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,12,2+5,1.0,4750,1.3345506070077955,496533.7103261124,2390,1.1894624676807537,529656.876917037,0.4535564853556485,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,13,3+4,1.0,4754,1.188719616451626,555248.8679227344,2392,1.3268220609302734,439168.3476423861,0.4790969899665552,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,14,3+5,1.0,4753,1.2986150440682416,400924.87491308263,2391,1.2127871162066954,624520.633514676,0.4713508992053534,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,6,pepperstone,p95,XAUUSD,15,4+5,1.0,4776,1.2308487151954461,183882.79019905068,2391,1.2340965645300292,822115.6699484156,0.4721873693015475,cell_6_breakout_retest_pepperstone_p95_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,1,0+1,1.0,5189,1.5144950239257444,73003281.43427916,2598,1.4720469411743968,153030.30174209562,0.4880677444187837,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,2,0+2,1.0,5159,1.5151806010473792,72547526.40467954,2597,1.438673998583395,603281.5662635617,0.4909510974201001,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,3,0+3,1.0,5162,1.516619594675533,71108924.0921801,2598,1.4281718687171803,1939836.719053673,0.4838337182448037,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,4,0+4,1.0,5153,1.5049379276522932,58867466.81378178,2598,1.5590656716671765,14062445.336770713,0.5011547344110855,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,5,0+5,1.0,5178,1.5392060196193316,16722962.304804437,2597,1.5086273972516573,56518409.65326693,0.490180978051598,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,6,1+2,1.0,5170,1.5151897880004996,72457032.39924148,2597,1.447517126651457,696980.7098290771,0.49172121678860226,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,7,1+3,1.0,5157,1.5166142661113542,71013213.25446215,2598,1.431500341222144,2033535.8626191884,0.48460354118552734,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,8,1+4,1.0,5148,1.5049131845985497,58771755.97606382,2598,1.5587434873421802,14156144.480336228,0.5019245573518091,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,9,1+5,1.0,5173,1.5393169485826836,16627251.467086483,2597,1.5086366253958492,56612108.796832435,0.4909510974201001,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,10,2+3,1.0,5175,1.5174914134992732,70591328.5297531,2597,1.4309314271984475,2483787.1271406543,0.4874855602618406,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,11,2+4,1.0,5150,1.5056608453596765,58317555.77341789,2597,1.5535507805068856,14606395.744857695,0.5048132460531383,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,12,2+5,1.0,5175,1.5434517417630371,16173051.264440559,2596,1.507885833490171,57062360.06135391,0.4938366718027735,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,13,3+4,1.0,5178,1.5087084099997266,57105952.058245435,2598,1.539670633594338,15942950.897647806,0.4976905311778291,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,14,3+5,1.0,5178,1.5542812695825832,14734448.951941136,2597,1.5055832911372322,58398915.214144014,0.48671544089333846,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,7,dukascopy,best_case,XAUUSD,15,4+5,1.0,5179,1.413309055029401,2489857.1278484706,2597,1.5180417421499715,70521523.83186105,0.5040431266846361,cell_7_breakout_retest_dukascopy_best_case_trades.csv
PASS,8,dukascopy,median,XAUUSD,1,0+1,1.0,5189,1.5144687777542616,72999557.28427918,2598,1.4720469411743968,153030.30174209562,0.4880677444187837,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,2,0+2,1.0,5159,1.5151541547999265,72543802.25467955,2597,1.438673998583395,603281.5662635617,0.4909510974201001,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,3,0+3,1.0,5162,1.5165925380312641,71105199.94218013,2598,1.4281718687171803,1939836.719053673,0.4838337182448037,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,4,0+4,1.0,5153,1.5049059836145242,58863742.6637818,2598,1.5590656716671765,14062445.336770713,0.5011547344110855,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,5,0+5,1.0,5178,1.5392060196193316,16722962.304804437,2597,1.5085938824246639,56514685.50326695,0.490180978051598,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,6,1+2,1.0,5170,1.5151633082512546,72453308.2492415,2597,1.447517126651457,696980.7098290771,0.49172121678860226,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,7,1+3,1.0,5157,1.51658717327988,71009489.10446218,2598,1.431500341222144,2033535.8626191884,0.48460354118552734,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,8,1+4,1.0,5148,1.50488119010723,58768031.82606384,2598,1.5587434873421802,14156144.480336228,0.5019245573518091,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,9,1+5,1.0,5173,1.5393169485826836,16627251.467086483,2597,1.5086031654324472,56608384.64683246,0.4909510974201001,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,10,2+3,1.0,5175,1.5174641124739532,70587604.37975313,2597,1.4309314271984475,2483787.1271406543,0.4874855602618406,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,11,2+4,1.0,5150,1.5056285539370977,58313831.623417914,2597,1.5535507805068856,14606395.744857695,0.5048132460531383,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,12,2+5,1.0,5175,1.5434517417630371,16173051.264440559,2596,1.5078526865431339,57058635.91135393,0.4938366718027735,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,13,3+4,1.0,5178,1.5086752347113932,57102227.90824546,2598,1.539670633594338,15942950.897647806,0.4976905311778291,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,14,3+5,1.0,5178,1.5542812695825832,14734448.951941136,2597,1.505551049647698,58395191.06414404,0.48671544089333846,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,8,dukascopy,median,XAUUSD,15,4+5,1.0,5179,1.413309055029401,2489857.1278484706,2597,1.5180143850389904,70517799.68186107,0.5040431266846361,cell_8_breakout_retest_dukascopy_median_trades.csv
PASS,9,dukascopy,p95,XAUUSD,1,0+1,1.0,5189,1.4001929301080014,7348541.440065161,2598,1.320968056087248,63977.90141805398,0.4780600461893764,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,2,0+2,1.0,5159,1.401894771679566,7232082.541170379,2597,1.3202287846280216,178886.56141203767,0.48363496341933,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,3,0+3,1.0,5162,1.4079461928747223,7083261.541973794,2598,1.2575701293017032,306235.94339820486,0.47344110854503463,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,4,0+4,1.0,5153,1.3925465623737312,5694703.251473982,2598,1.4221532565539619,1682749.1296392705,0.4911470361816782,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,5,0+5,1.0,5178,1.3823637014078087,2175031.4605355156,2597,1.4081158841219572,5249135.978206222,0.48247978436657685,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,6,1+2,1.0,5170,1.402101761377395,7203124.09003789,2597,1.3257279762133356,209053.56788082188,0.4844050827878321,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,7,1+3,1.0,5157,1.4081331647498851,7052250.213233945,2598,1.2644417346529206,336402.9498669891,0.47421093148575827,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,8,1+4,1.0,5148,1.3926809388756987,5663691.922734131,2598,1.4209370788292406,1712916.1361080548,0.49191685912240185,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,9,1+5,1.0,5173,1.3825570131068383,2144020.131795667,2597,1.4078237794911241,5279302.984675007,0.4832499037350789,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,10,2+3,1.0,5175,1.4104862703642371,6945888.926439378,2597,1.2766375952085454,451311.60986097273,0.4797843665768194,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,11,2+4,1.0,5150,1.3946647178299962,5548107.053071239,2597,1.4127332949688773,1827824.7961020381,0.49749711205236813,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,12,2+5,1.0,5175,1.387173963859432,2028435.2621327739,2596,1.4054471405931008,5394211.644668989,0.488828967642527,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,13,3+4,1.0,5178,1.4046683143536853,5441622.666011556,2598,1.3864815690262149,1955174.1780882056,0.48729792147806006,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,14,3+5,1.0,5178,1.4079608980460943,1879614.2629361881,2597,1.396246177433881,5521561.026655156,0.47862918752406625,cell_9_breakout_retest_dukascopy_p95_trades.csv
PASS,9,dukascopy,p95,XAUUSD,15,4+5,1.0,5179,1.268403893644917,487907.59210169676,2597,1.4122722821100724,6898074.212896222,0.49634193299961493,cell_9_breakout_retest_dukascopy_p95_trades.csv
