lifecycle_event_id,lifecycle_session_id,paper_shadow_event_id,source_cluster_id,family_event_id,timestamp_broker,timestamp_utc,timestamp_local,symbol,expert_family,observer,decision_bar_time,direction,entry_price_projected,stop_price_projected,target_price_projected,input_paper_shadow_action,input_paper_shadow_state,lifecycle_stage,synthetic_open_state,synthetic_close_state,synthetic_close_reason,synthetic_hold_bars,synthetic_gross_r,synthetic_cost_r,synthetic_net_r,running_synthetic_equity_r,running_synthetic_peak_r,running_synthetic_drawdown_r,risk_lock_after_event,kill_rule_state,proxy_cost_r,net_after_proxy_from_gross_r,review_priority,demo_authorized,real_phase2_readiness,blocker_override_mode,mt5_runtime_touched,broker_action_code_allowed,lifecycle_notes
PH3LIFE00081,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00081,WS083,FAM00042,2026.05.27 15:50:00,2026.05.27 15:49:59,2026.05.27 21:19:59,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.27 15:50:00,SHORT,4432.76,4441.56,4419.55,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-8.8424,0.0000,-8.8424,SYNTHETIC_DAILY_LOCK,NORMAL,0.1817,0.3299,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00082,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00082,WS084,FAM00043,2026.05.27 17:20:00,2026.05.27 17:19:59,2026.05.27 22:49:59,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 17:20:00,LONG,4445.62,4440.92,4452.66,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_BREAK_EVEN,synthetic_break_even,6,0.0000,0.2343,-0.2343,-9.0767,0.0000,-9.0767,SYNTHETIC_DAILY_LOCK,NORMAL,0.2343,0.2773,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_break_even. This is not broker or market execution.
PH3LIFE00083,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00083,WS085,FAM00043,2026.05.27 17:20:00,2026.05.27 17:19:59,2026.05.27 22:49:59,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.27 17:20:00,LONG,4445.62,4440.92,4452.66,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-9.0767,0.0000,-9.0767,SYNTHETIC_DAILY_LOCK,NORMAL,0.2343,0.2773,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00084,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00084,WS086,FAM00044,2026.05.27 17:40:00,2026.05.27 17:39:59,2026.05.27 23:09:59,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 17:40:00,SHORT,4449.77,4453.56,4444.08,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TIME_STOP,synthetic_time_stop_small_loss,12,-0.2500,0.2902,-0.5402,-9.6169,0.0000,-9.6169,SYNTHETIC_DAILY_LOCK,NORMAL,0.2902,0.2214,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_time_stop_small_loss. This is not broker or market execution.
PH3LIFE00085,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00085,WS087,FAM00045,2026.05.27 17:45:00,2026.05.27 17:44:59,2026.05.27 23:14:59,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 17:45:00,SHORT,4450.76,4454.54,4445.10,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TARGET,synthetic_target_hit,8,1.5000,0.2913,1.2087,-8.4082,0.0000,-8.4082,SYNTHETIC_DAILY_LOCK,NORMAL,0.2913,0.2203,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_target_hit. This is not broker or market execution.
PH3LIFE00086,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00086,WS088,FAM00046,2026.05.27 18:00:00,2026.05.27 17:59:59,2026.05.27 23:29:59,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 18:00:00,SHORT,4450.47,4453.92,4445.30,BLOCKED_SUSPEND_FAMILY,SUSPEND_FAMILY_BLOCKED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,net_expectancy_below_minimum_after_proxy_cost,0,0.0000,0.0000,0.0000,-8.4082,0.0000,-8.4082,SYNTHETIC_DAILY_LOCK,SUSPEND_FAMILY,0.4639,0.0477,HIGH,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00087,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00087,WS089,FAM00047,2026.05.27 18:05:00,2026.05.27 18:04:59,2026.05.27 23:34:59,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 18:05:00,SHORT,4450.10,4454.19,4443.96,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_BREAK_EVEN,synthetic_break_even,6,0.0000,0.2689,-0.2689,-8.6771,0.0000,-8.6771,SYNTHETIC_DAILY_LOCK,NORMAL,0.2689,0.2427,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_break_even. This is not broker or market execution.
PH3LIFE00088,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00088,WS090,FAM00048,2026.05.27 19:30:01,2026.05.27 19:29:59,2026.05.28 00:59:59,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 19:30:00,SHORT,4449.73,4454.16,4443.08,WOULD_PAPER_SHADOW_OPEN_REVIEW,COST_WATCH_OPEN_WITH_REVIEW,OPENED_THEN_REVIEW_CLOSED,SYNTHETIC_OPENED_REVIEW_ONLY,CLOSED_BY_REVIEW,cost_watch_review_exit,1,0.0000,0.3610,-0.3610,-9.0381,0.0000,-9.0381,SYNTHETIC_DAILY_LOCK,COST_WATCH,0.3610,0.1506,MEDIUM,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: cost_watch_review_exit. This is not broker or market execution.
PH3LIFE00089,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00089,WS091,FAM00049,2026.05.27 19:55:00,2026.05.27 19:54:58,2026.05.28 01:24:58,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 19:55:00,SHORT,4451.70,4453.80,4448.54,BLOCKED_SUSPEND_FAMILY,SUSPEND_FAMILY_BLOCKED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,net_expectancy_below_minimum_after_proxy_cost,0,0.0000,0.0000,0.0000,-9.0381,0.0000,-9.0381,SYNTHETIC_DAILY_LOCK,SUSPEND_FAMILY,0.5228,-0.0112,HIGH,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00090,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00090,WS092,FAM00050,2026.05.27 23:50:00,2026.05.27 23:49:58,2026.05.28 05:19:58,XAUUSD,breakout_retest_family,breakout_retest,2026.05.27 23:50:00,SHORT,4450.67,4454.12,4445.50,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_COST_DRIFT_CLOSED,SYNTHETIC_OPENED,CLOSED_BY_COST_DRIFT,cost_drift_exit,3,0.2500,0.3190,-0.0690,-9.1071,0.0000,-9.1071,SYNTHETIC_DAILY_LOCK,NORMAL,0.3190,0.1926,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: cost_drift_exit. This is not broker or market execution.
PH3LIFE00091,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00091,WS093,FAM00051,2026.05.28 00:25:00,2026.05.28 00:24:57,2026.05.28 05:54:57,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 00:25:00,SHORT,4443.76,4454.23,4428.06,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_STOP,synthetic_stop_hit,5,-1.0000,0.1051,-1.1051,-10.2122,0.0000,-10.2122,SYNTHETIC_DAILY_LOCK,NORMAL,0.1051,0.4065,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_stop_hit. This is not broker or market execution.
PH3LIFE00092,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00092,WS094,FAM00052,2026.05.28 01:10:00,2026.05.28 01:09:57,2026.05.28 06:39:57,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 01:10:00,SHORT,4445.47,4459.17,4424.92,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_BREAK_EVEN,synthetic_break_even,6,0.0000,0.0803,-0.0803,-10.2925,0.0000,-10.2925,SYNTHETIC_DAILY_LOCK,NORMAL,0.0803,0.4313,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_break_even. This is not broker or market execution.
PH3LIFE00093,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00093,WS095,FAM00052,2026.05.28 01:10:00,2026.05.28 01:09:57,2026.05.28 06:39:57,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 01:10:00,SHORT,4445.47,4459.17,4424.92,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-10.2925,0.0000,-10.2925,SYNTHETIC_DAILY_LOCK,NORMAL,0.0803,0.4313,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00094,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00094,WS096,FAM00053,2026.05.28 03:20:00,2026.05.28 03:19:57,2026.05.28 08:49:57,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 03:20:00,SHORT,4391.51,4397.86,4381.99,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TIME_STOP,synthetic_time_stop_small_loss,12,-0.2500,0.1733,-0.4233,-10.7158,0.0000,-10.7158,SYNTHETIC_DAILY_LOCK,NORMAL,0.1733,0.3383,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_time_stop_small_loss. This is not broker or market execution.
PH3LIFE00095,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00095,WS097,FAM00053,2026.05.28 03:20:00,2026.05.28 03:19:57,2026.05.28 08:49:57,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 03:20:00,SHORT,4391.51,4397.86,4381.99,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-10.7158,0.0000,-10.7158,SYNTHETIC_DAILY_LOCK,NORMAL,0.1733,0.3383,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00096,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00096,WS098,FAM00054,2026.05.28 05:40:01,2026.05.28 05:39:57,2026.05.28 11:09:57,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 05:40:00,LONG,4387.50,4374.37,4407.20,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_STOP,synthetic_stop_hit,5,-1.0000,0.0837,-1.0837,-11.7995,0.0000,-11.7995,SYNTHETIC_DAILY_LOCK,NORMAL,0.0837,0.4279,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_stop_hit. This is not broker or market execution.
PH3LIFE00097,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00097,WS099,FAM00054,2026.05.28 05:40:01,2026.05.28 05:39:57,2026.05.28 11:09:57,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 05:40:00,LONG,4387.50,4374.37,4407.20,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-11.7995,0.0000,-11.7995,SYNTHETIC_DAILY_LOCK,NORMAL,0.0837,0.4279,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00098,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00098,WS100,FAM00055,2026.05.28 06:20:00,2026.05.28 06:19:56,2026.05.28 11:49:56,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 06:20:00,LONG,4381.41,4373.91,4392.66,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TIME_STOP,synthetic_time_stop_small_win,12,0.3500,0.2134,0.1366,-11.6629,0.0000,-11.6629,SYNTHETIC_DAILY_LOCK,NORMAL,0.2134,0.2982,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_time_stop_small_win. This is not broker or market execution.
PH3LIFE00099,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00099,WS101,FAM00055,2026.05.28 06:20:00,2026.05.28 06:19:56,2026.05.28 11:49:56,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 06:20:00,LONG,4381.41,4373.91,4392.66,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-11.6629,0.0000,-11.6629,SYNTHETIC_DAILY_LOCK,NORMAL,0.2134,0.2982,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00100,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00100,WS102,FAM00056,2026.05.28 06:25:00,2026.05.28 06:24:56,2026.05.28 11:54:56,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 06:25:00,LONG,4380.16,4373.43,4390.25,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TARGET,synthetic_target_hit,8,1.5000,0.1635,1.3365,-10.3264,0.0000,-10.3264,SYNTHETIC_DAILY_LOCK,NORMAL,0.1635,0.3481,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_target_hit. This is not broker or market execution.
PH3LIFE00101,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00101,WS103,FAM00056,2026.05.28 06:25:00,2026.05.28 06:24:56,2026.05.28 11:54:56,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 06:25:00,LONG,4380.16,4373.43,4390.25,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-10.3264,0.0000,-10.3264,SYNTHETIC_DAILY_LOCK,NORMAL,0.1635,0.3481,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00102,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00102,WS104,FAM00057,2026.05.28 08:00:00,2026.05.28 07:59:56,2026.05.28 13:29:56,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 08:00:00,LONG,4389.19,4382.19,4399.69,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_BREAK_EVEN,synthetic_break_even,6,0.0000,0.1571,-0.1571,-10.4835,0.0000,-10.4835,SYNTHETIC_DAILY_LOCK,NORMAL,0.1571,0.3545,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_break_even. This is not broker or market execution.
PH3LIFE00103,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00103,WS105,FAM00057,2026.05.28 08:00:00,2026.05.28 07:59:56,2026.05.28 13:29:56,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 08:00:00,LONG,4389.19,4382.19,4399.69,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-10.4835,0.0000,-10.4835,SYNTHETIC_DAILY_LOCK,NORMAL,0.1571,0.3545,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00104,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00104,WS106,FAM00058,2026.05.28 10:15:00,2026.05.28 10:14:56,2026.05.28 15:44:56,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 10:15:00,SHORT,4393.44,4401.73,4381.00,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TIME_STOP,synthetic_time_stop_small_loss,12,-0.2500,0.1327,-0.3827,-10.8662,0.0000,-10.8662,SYNTHETIC_DAILY_LOCK,NORMAL,0.1327,0.3789,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_time_stop_small_loss. This is not broker or market execution.
PH3LIFE00105,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00105,WS107,FAM00059,2026.05.28 10:35:00,2026.05.28 10:34:55,2026.05.28 16:04:55,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 10:35:00,SHORT,4395.42,4402.67,4384.54,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_TARGET,synthetic_target_hit,8,1.5000,0.1517,1.3483,-9.5179,0.0000,-9.5179,SYNTHETIC_DAILY_LOCK,NORMAL,0.1517,0.3599,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_target_hit. This is not broker or market execution.
PH3LIFE00106,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00106,WS108,FAM00060,2026.05.28 10:40:01,2026.05.28 10:39:56,2026.05.28 16:09:56,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 10:40:00,SHORT,4397.91,4402.76,4390.64,WOULD_PAPER_SHADOW_OPEN,PAPER_SHADOW_ELIGIBLE,OPENED_THEN_CLOSED,SYNTHETIC_OPENED,CLOSED_STOP,synthetic_stop_hit,5,-1.0000,0.2269,-1.2269,-10.7448,0.0000,-10.7448,SYNTHETIC_DAILY_LOCK,NORMAL,0.2269,0.2847,LOW,false,PENDING,side_experiment_only,false,false,Synthetic lifecycle close reason: synthetic_stop_hit. This is not broker or market execution.
PH3LIFE00107,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00107,WS109,FAM00061,2026.05.28 11:25:00,2026.05.28 11:24:55,2026.05.28 16:54:55,XAUUSD,breakout_retest_family,breakout_retest,2026.05.28 11:25:00,SHORT,4386.49,4390.90,4379.88,BLOCKED_SUSPEND_FAMILY,SUSPEND_FAMILY_BLOCKED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,net_expectancy_below_minimum_after_proxy_cost,0,0.0000,0.0000,0.0000,-10.7448,0.0000,-10.7448,SYNTHETIC_DAILY_LOCK,SUSPEND_FAMILY,0.3631,0.1485,HIGH,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
PH3LIFE00108,phase3-shadow-lifecycle-side-experiment-v0,PH3SHADOW00108,WS110,FAM00061,2026.05.28 11:25:00,2026.05.28 11:24:55,2026.05.28 16:54:55,XAUUSD,breakout_retest_family,swing_breakout_retest_v0,2026.05.28 11:25:00,SHORT,4386.49,4390.90,4379.88,NO_EXPOSURE_DUPLICATE_IGNORED,DUPLICATE_IGNORED,NO_EXPOSURE_REVIEW_ONLY,NO_SYNTHETIC_OPEN,NO_SYNTHETIC_CLOSE,observer_duplicate,0,0.0000,0.0000,0.0000,-10.7448,0.0000,-10.7448,SYNTHETIC_DAILY_LOCK,SUSPEND_FAMILY,0.3631,0.1485,LOW,false,PENDING,side_experiment_only,false,false,No synthetic exposure was created; row remains review-only.
